hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
5,-23.02403202,11.84105058,89.16559005,4.6,,0.1,68,,1,0
6,-11.14755814,11.87647388,98.08177284,4.7,,0.3,63,,1,0
7,0.470858087,11.61841623,106.9877641,4.7,,1.5,56,,1,13.1
8,11.52586404,11.05500596,116.6018924,5.7,,1.2,54,,1,52.6
9,21.61598147,10.09011743,127.6397384,7,,3.7,45,,1,94.4
10,30.1622742,8.546292735,140.8324571,8.6,,4.1,36,,1,123.2
11,36.36125665,6.198982441,156.6821155,10.1,,2.9,35,,1,136.3
12,39.3082881,2.947031455,174.8299823,11.6,,5.5,32,,1,143.1
13,38.4285099,-0.879778199,193.5894164,12.5,,3.5,32,,1,132.5
14,33.90543064,-4.523079267,210.827086,12.8,,4.8,32,,1,111.7
15,26.53171666,-7.373713972,225.4486012,13.7,,4.5,32,,1,85.9
16,17.20066484,-9.331051826,237.5798439,13.4,,3.6,36,,1,45.3
17,6.614605771,-10.58605907,247.8819406,13.1,,3.9,39,,1,2.8
18,-4.737477328,-11.3520831,257.0890189,11.1,,2.1,54,,1,0
19,-16.50773262,-11.77025529,265.9060322,9.9,,1.7,60,,1,0
20,-28.4073519,-11.89961929,275.0974579,9.6,,0.8,63,,1,0
21,-40.11401324,-11.70666134,285.7150904,8.4,,0,71,,1,0
22,-51.11226704,-10.9982538,299.5610337,7.8,,0.7,75,,1,0
23,-60.31963967,-9.207372625,319.9277091,7,,0.3,80,,1,0
0,-65.75781995,-5.438180282,350.2923971,6.3,,0.2,84,,1,0
1,-64.13148443,1.626335522,24.97243979,5.7,,0,87,,1,0
2,-56.72986853,7.40161589,50.79330659,5.2,,0.7,91,,1,0
3,-46.4727403,10.25712823,67.65758944,5.1,,0.9,93,,1,0
4,-35.04539868,11.42734162,79.69903569,4.9,,1.4,93,,1,0
5,-23.19784079,11.84755789,89.47487478,4.7,,0.7,96,,1,0
6,-11.32541086,11.87242993,98.36923592,4.4,,0,97,,1,0
7,0.280310336,11.6057212,107.2613034,4,,0.1,97,,1,12.9
8,11.31461838,11.03430805,116.8649855,7.1,,0.5,91,,1,49.4
9,21.37644304,10.06182466,127.8889116,10,,1.6,85,,1,90.3
10,29.88864859,8.512205556,141.0523864,13.3,,0.9,75,,1,116.6
11,36.05365929,6.165010692,156.8413732,15.3,,1.7,62,,2,121.8
12,38.97824037,2.924581081,174.8904236,17,,3.6,47,,3,117.6
13,38.09773607,-0.880504297,193.5366338,17.5,,3,46,,3,94.2
14,33.59374169,-4.503994383,210.6848895,17,,3,50,,3,53.7
15,26.24777756,-7.345964127,225.2536181,16.9,,3.5,51,,4,45
16,16.9437329,-9.304044666,237.3576502,16.7,,2.8,49,,3,29.5
17,6.379558855,-10.56417404,247.644019,16.2,,2.9,49,,2,2.8
18,-4.957217103,-11.33677596,256.8374332,14.4,,2.1,52,,2,0
19,-16.71942338,-11.76220628,265.6372948,12,,0.9,64,,2,0
20,-28.61940711,-11.89998373,274.804733,11,,0.2,74,,3,0
21,-40.33735231,-11.7179452,285.3909478,10.5,,1,75,,2,0
22,-51.36221483,-11.02486252,299.2087242,9.4,,0.2,82,,1,0
23,-60.61421214,-9.251997308,319.6110979,8.6,,0,86,,1,0
0,-66.08595786,-5.47174572,350.2282625,8,,0.8,90,,1,0
1,-64.43292944,1.653028418,25.27721093,7.2,,0,92,,1,0
2,-56.9713622,7.461567243,51.20239211,6.3,,1.1,94,,1,0
3,-46.67279873,10.29856347,68.03786209,6,,0,97,,1,0
4,-35.22496961,11.44782912,80.03638976,6,,0.8,99,,1,0
5,-23.37137055,11.85359906,89.7794039,5.7,,0,100,,1,0
6,-11.50323094,11.86813961,98.65184383,5.6,,0.7,100,,1,0
7,0.089752078,11.59298302,107.52972,6.3,,0.2,100,,1,7.8
8,11.10354094,11.01378887,117.1224952,8.5,,0.1,98,,1,44.7
9,21.13752782,10.03398688,128.1318912,11.1,,1,83,,1,71.9
10,29.61644432,8.4789165,141.2655983,13.2,,1.4,78,,1,94.3
11,35.74860471,6.132160387,156.9940797,15.9,,1,70,,1,114.6
12,38.65190548,2.903300766,174.9458435,17.1,,1.4,61,,1,119.1
13,37.77146164,-0.880443838,193.481308,17.7,,2.3,56,,2,91.5
14,33.28684757,-4.484614065,210.5422109,18.7,,2.5,51,,2,49.8
15,25.96868107,-7.318166502,225.0592446,17.9,,3.6,53,,3,62.7
16,16.69165885,-9.277022222,237.1364889,17.6,,2.7,54,,2,28.1
17,6.149435632,-10.54222322,247.4072277,16.2,,2.9,55,,2,3.6
18,-5.171897437,-11.32133307,256.5869125,14.3,,1.1,64,,2,0
19,-16.92584518,-11.75394775,265.3694148,13.2,,0.3,72,,3,0
20,-28.82591037,-11.90006519,274.5124143,11.3,,0.3,79,,2,0
21,-40.55480488,-11.7288945,285.0662097,10.3,,0.9,86,,1,0
22,-51.60601814,-11.05121327,298.8535508,9.7,,0.9,87,,2,0
23,-60.9029427,-9.296924555,319.2874559,9.4,,0.2,90,,1,0
0,-66.40957452,-5.506631826,350.1558971,8.8,,0,93,,1,0
1,-64.73105082,1.678523702,25.57830258,7.9,,0.3,96,,1,0
2,-57.21044313,7.520607693,51.60739573,7.3,,0,98,,1,0
3,-46.87139749,10.33904564,68.41334597,7.2,,0.1,99,,1,0
4,-35.40379525,11.46760224,80.36885747,6.6,,0.5,99,,1,0
5,-23.54460711,11.85918814,90.07906374,7.1,,0,100,,1,0
6,-11.68098718,11.86361993,98.92949999,7.3,,0.3,100,,1,0
7,-0.100766445,11.58022073,107.792931,7.5,,0.9,99,,1,6.3
8,10.89270247,10.99346892,117.3743547,8.7,,0.8,96,,1,31.3
9,20.89932677,10.0066243,128.3686354,11.4,,1.2,86,,1,64.8
10,29.34576777,8.446440995,141.4720895,13.8,,1.2,80,,1,87.3
11,35.44620345,6.100435687,157.1402724,15.8,,0.8,73,,1,102.5
12,38.32938675,2.883183299,174.9962885,17.6,,1.1,63,,1,107.3
13,37.44978303,-0.879603727,193.4234577,18.2,,2.4,59,,1,88.1
14,32.98484377,-4.464939251,210.3990503,18.5,,3,57,,1,69
15,25.69452195,-7.290321826,224.8654875,18.7,,3.9,52,,1,47.1
16,16.44453358,-9.249988372,236.9163849,18.2,,3.2,55,,1,20.3
17,5.924320831,-10.52021275,247.1716121,16.7,,1.9,68,,1,2.6
18,-5.381440224,-11.30576105,256.3375229,14.9,,0.8,71,,1,0
19,-17.12692533,-11.74548511,265.1024815,13.6,,0.9,86,,1,0
20,-29.02679107,-11.89986574,274.22062,12.9,,0.2,92,,1,0
21,-40.76629523,-11.73950416,284.7410288,12,,1,95,,1,0
22,-51.84358241,-11.07728718,298.4956824,12,,1,97,,3,0
23,-61.18570577,-9.342123358,318.95682,11.5,,0.4,97,,4,0
0,-66.72856131,-5.54285554,350.0750067,11.8,,0,98,,4,0
1,-65.02580573,1.702755577,25.87538594,12.4,,1.2,98,,4,0
2,-57.44710979,7.578695945,52.00804823,12.4,,0.9,97,,4,0
3,-47.06854348,10.37856631,68.78385133,11.8,,1.1,97,,4,0
4,-35.58187415,11.48666933,80.69629953,11.9,,0.7,98,,4,0
5,-23.7175346,11.86433955,90.37374308,12.3,,0,98,,4,0
6,-11.85864657,11.85888802,99.20211055,11.5,,0,99,,4,0
7,-0.291193272,11.5674533,108.0508566,10.9,,0.8,100,,3,7.7
8,10.68217509,10.97336836,117.6205008,11.3,,0.7,100,,2,41.7
9,20.66193154,9.979756455,128.5991065,14.5,,1.1,84,,2,72.4
10,29.07672508,8.41479354,141.6718605,15.9,,2,59,,2,104.6
11,35.14656492,6.069839836,157.2799913,16.3,,2.7,50,,2,121.7
12,38.01078583,2.864220907,175.0418068,17.5,,3,48,,2,127.3
13,37.13279453,-0.877991299,193.3631042,18.4,,3,30,,2,121.8
14,32.6878231,-4.444971426,210.2554105,18.4,,3.5,36,,1,101.6
15,25.4253918,-7.262431301,224.6723563,17.8,,5.2,37,,1,72
16,16.20244446,-9.22294734,236.6973657,17.3,,4,32,,1,33.6
17,5.704295403,-10.49814906,246.9372196,16.6,,2.6,31,,1,2.2
18,-5.585771438,-11.29006684,256.0893325,14.7,,2.4,35,,1,0
19,-17.32259555,-11.73682411,264.836587,13.2,,1.5,39,,1,0
20,-29.22198341,-11.89938787,273.9294718,12.6,,3.1,42,,1,0
21,-40.97175295,-11.74976954,284.4155639,11.3,,2.3,41,,1,0
22,-52.07481842,-11.10306547,298.1353003,10.5,,2.4,43,,1,0
23,-61.46237922,-9.387560803,318.6192468,10.2,,1.7,46,,1,0
0,-67.04281004,-5.580430819,349.9853004,9.5,,1.2,48,,1,0
1,-65.31715241,1.725657629,26.16812596,8,,0.3,54,,1,0
2,-57.68136119,7.635791228,52.40407985,5.8,,1,65,,1,0
3,-47.26424299,10.4171182,69.14919042,5.2,,0.6,70,,1,0
4,-35.75920353,11.50503946,81.01857902,3.9,,0.2,77,,1,0
5,-23.89013544,11.86906809,90.66333324,3.2,,0.8,83,,1,0
6,-12.03617433,11.85396111,99.46958436,2.8,,0.9,88,,1,0
7,-0.481474776,11.55469955,108.30342,2.9,,0.4,86,,1,8.9
8,10.4720322,10.95350697,117.8608738,4.9,,0.5,83,,1,48.5
9,20.42543444,9.953402236,128.8232707,8.9,,1.1,62,,2,86.3
10,28.80942215,8.38398771,141.8649155,11.5,,1.2,45,,2,112.8
11,34.84979733,6.040375185,157.4132789,13,,2.1,32,,1,125.3
12,37.6962026,2.846405274,175.0824484,14.4,,1.4,30,,1,130.5
13,36.82058829,-0.875614311,193.3002713,15.2,,2.1,29,,1,102.1
14,32.39587569,-4.424712608,210.1112974,15.9,,3,30,,2,64.5
15,25.16137908,-7.234496602,224.4798628,15.6,,3.3,32,,3,19.6
16,15.96547539,-9.195903691,236.4794606,15.2,,2.9,35,,3,28.1
17,5.489436509,-10.47603888,246.7040995,14.2,,2.1,38,,3,3.2
18,-5.784821145,-11.27425765,255.8424115,11.8,,0.8,47,,1,0
19,-17.51279201,-11.72797086,264.5718254,11.2,,0.7,51,,3,0
20,-29.41142649,-11.89863449,273.6390949,10.2,,0,58,,4,0
21,-41.17111299,-11.75968649,284.0899796,9.4,,0.2,60,,3,0
22,-52.29964243,-11.12852945,297.7725977,8.6,,0.8,67,,3,0
23,-61.73284457,-9.433202131,318.274813,8.2,,1,64,,3,0
0,-67.35221298,-5.619368416,349.886492,7.9,,0.6,66,,3,0
1,-65.60505006,1.747162919,26.45618144,7,,1.3,67,,3,0
2,-57.91319674,7.691853321,52.79522045,7.2,,0.2,66,,3,0
3,-47.4585016,10.45469515,69.5091775,5.7,,0,75,,1,0
4,-35.93577922,11.52272238,81.33556143,4.9,,0.7,79,,1,0
5,-24.06239037,11.87338885,90.94772804,4.4,,0.2,82,,1,0
6,-12.21353387,11.8488565,99.73183304,4.1,,1,84,,1,0
7,-0.671555704,11.54197817,108.5505475,4.1,,0,89,,1,7.6
8,10.26234844,10.93390415,118.0954176,5.8,,0.4,82,,1,45.6
9,20.18992828,9.927579836,129.041098,9.1,,1.2,69,,1,80.2
10,28.54396444,8.354036165,142.051262,13.1,,1.4,44,,1,107.3
11,34.55600766,6.012043221,157.5401802,15,,1.9,35,,1,120.5
12,37.38573523,2.829727567,175.118265,16.2,,1.8,35,,1,123.9
13,36.5132543,-0.872480926,193.2349849,16.9,,1.9,30,,1,114.8
14,32.10908897,-4.404165338,209.9667197,17.7,,1.5,28,,1,94.1
15,24.9025691,-7.206519867,224.2880218,18,,1.7,28,,1,67.5
16,15.73370676,-9.16886234,236.2627015,17.9,,1.4,28,,1,29.7
17,5.279817518,-10.45388924,246.472303,17.5,,0.3,30,,1,2.2
18,-5.978523507,-11.25834102,255.596832,13.8,,1,49,,1,0
19,-17.69745535,-11.71893184,264.3082932,12.6,,1.1,53,,1,0
20,-29.59506432,-11.89760897,273.3496177,10.7,,0,61,,1,0
21,-41.36431568,-11.76925136,283.7644464,9.6,,0.9,65,,1,0
22,-52.51797633,-11.15366065,297.4077801,8.6,,1,70,,1,0
23,-61.99698714,-9.479010815,317.9236162,7.9,,1,73,,1,0
0,-67.65666281,-5.659675668,349.7783009,6.6,,0.1,78,,1,0
1,-65.88945874,1.767204072,26.73920517,6.6,,0,81,,1,0
2,-58.14261618,7.746842563,53.18119962,6.6,,0,83,,1,0
3,-47.65132407,10.4912921,69.86362894,6.1,,0.2,83,,1,0
4,-36.11159558,11.53972849,81.64711468,7.3,,1.7,76,,1,0
5,-24.23427838,11.8773172,91.22682383,7.3,,1.2,77,,1,0
6,-12.39068686,11.84359152,99.98877089,7.5,,1.5,80,,1,0
7,-0.861379233,11.52930763,108.7921685,7.2,,1.6,81,,2,6.3
8,10.05319961,10.91457884,118.3240795,8.5,,1.5,80,,2,36.2
9,19.95550636,9.902306757,129.2525621,11.7,,1.1,71,,3,41.1
10,28.28045702,8.324950653,142.2309111,12.3,,2.2,68,,3,88.3
11,34.2653016,5.984844584,157.6607422,14.9,,2.4,61,,2,102.4
12,37.07948006,2.814178456,175.14931,16.7,,2.1,56,,1,101.3
13,36.21088036,-0.868599698,193.1672735,17.9,,2.2,50,,3,72.6
14,31.82754769,-4.383332668,209.8216888,18.1,,3.2,50,,3,51
15,24.64904399,-7.178503699,224.0968503,17.8,,2.4,54,,3,50.6
16,15.50721544,-9.14182855,236.0471221,17.9,,3.9,51,,3,18.4
17,5.075507998,-10.43170744,246.2418832,16.5,,3.1,55,,3,2.7
18,-6.166816788,-11.24232479,255.3526679,15.4,,0.9,59,,3,0
19,-17.87653067,-11.70971388,264.0460892,14.2,,1,65,,3,0
20,-29.7728458,-11.89631513,273.0611715,14.7,,1.3,63,,4,0
21,-41.55130683,-11.77846104,283.4391402,14.7,,1.7,62,,3,0
22,-52.72974771,-11.17844087,297.0410643,13.4,,1.5,69,,4,0
23,-62.25469636,-9.524948652,317.565776,14.1,,1.1,65,,2,0
0,-67.95605264,-5.701356282,349.6604535,13.5,,0.7,70,,3,0
1,-66.17033925,1.785713392,27.01684407,13.5,,0.8,71,,2,0
2,-58.36961938,7.800719869,53.56174686,12.9,,0.6,75,,2,0
3,-47.8427143,10.52690508,70.2123632,13.4,,0.8,73,,4,0
4,-36.2866455,11.5560688,81.95310912,13.1,,0.9,75,,3,0
5,-24.40577674,11.88086876,91.50051949,13.5,,1.2,73,,4,0
6,-12.56759326,11.83818348,100.240315,13.4,,1.4,75,,4,0
7,-1.05088702,11.51670624,109.0282155,12.4,,1.6,86,,4,0.2
8,9.844662556,10.89554958,118.5468102,12.5,,2.3,88,,4,3.3
9,19.72226235,9.877599799,129.4576404,11.7,0.9,1.9,97,,4,6.2
10,28.01900438,8.296742022,142.403877,12.1,,2.1,95,,4,21.6
11,33.97778348,5.958779102,157.7750144,12.8,,2.3,90,,4,33.4
12,36.77753162,2.79974814,175.1756383,13.2,0.2,2.6,91,,4,17.7
13,35.91355206,-0.86397956,193.0971677,13.3,,3.2,91,,4,7.9
14,31.55133391,-4.362218148,209.6762191,13.6,,2.8,93,,4,2.3
15,24.40088276,-7.150451155,223.9063679,13.2,0.4,2.9,96,,4,4.9
16,15.28607483,-9.114807927,235.8327583,13.3,,1.8,99,,4,7.4
17,4.876573732,-10.4095011,246.0128952,13.3,,1,100,,4,1.4
18,-6.349643345,-11.22621708,255.1099951,13.1,1.9,1.5,100,,4,0
19,-18.0499675,-11.70032416,263.785314,13.2,,1.1,100,,3,0
20,-29.94472475,-11.89475724,272.7738908,12.9,,1.2,100,,3,0
21,-41.73203772,-11.78731297,283.1142422,12.5,,1.2,100,,4,0
22,-52.93489002,-11.2028523,296.6726791,12.5,,1.5,100,,4,0
23,-62.50586588,-9.570975861,317.2014344,12.4,,0.6,100,,3,0
0,-68.25027601,-5.744410125,349.5326844,12.4,,0.1,100,,4,0
1,-66.44765304,1.802622968,27.28873933,11.3,,0.6,100,,4,0
2,-58.59420631,7.853446733,53.93659163,10.8,,1.8,100,,4,0
3,-48.0326752,10.56153111,70.55520092,9.7,,0.7,100,,4,0
4,-36.46092034,11.57175485,82.25341756,8.2,,0.5,100,,4,0
5,-24.57686099,11.88405935,91.76871644,6.9,,0.6,100,,4,0
6,-12.74421129,11.8326497,100.4863851,6.6,,0.8,100,,1,0
7,-1.240019254,11.50419204,109.2586239,6.2,,0.5,100,,1,6.9
8,9.636815163,10.87683442,118.7635639,7,,1.3,100,,1,49
9,19.49029021,9.853475045,129.6563138,10.6,,2.1,90,,1,90.3
10,27.75971044,8.269420231,142.5701771,12.9,,1.7,49,,1,116.7
11,33.69355625,5.93384581,157.8830481,14.3,,2.6,31,,1,130
12,36.47998261,2.786426363,175.1973065,14.8,,3.5,29,,1,133.4
13,35.6213528,-0.858629809,193.0247004,15.2,,4.3,27,,1,123
14,31.28052699,-4.340825815,209.5303273,15.5,,2.7,29,,1,103.2
15,24.15816124,-7.122365744,223.7165968,15.6,,3.5,32,,1,72.2
16,15.07035482,-9.087806425,235.6196479,14.3,,4,37,,1,29.4
17,4.683076715,-10.3872781,245.7853955,13,,3.3,43,,1,2
18,-6.526949618,-11.21002633,254.8688908,10.9,,2.1,53,,1,0
19,-18.21771985,-11.69077023,263.5260702,9.4,,1.1,60,,1,0
20,-30.1106599,-11.89294006,272.4879126,9.2,,0.4,62,,1,0
21,-41.90646511,-11.7958052,282.7899385,8.7,,0,67,,2,0
22,-53.13334265,-11.22687754,296.3028641,8.4,,0.7,72,,4,0
23,-62.75039385,-9.617051205,316.8307562,8.9,,1.1,70,,4,0
0,-68.53922687,-5.788833021,349.3947382,9,0.3,3.4,84,,4,0
1,-66.72136206,1.817864809,27.55452665,8,,1.2,97,,4,0
2,-58.81637682,7.90498524,54.30546356,7.3,,3.3,87,,4,0
3,-48.22120861,10.59516822,70.89196493,6.8,1.4,2.7,76,,3,0
4,-36.63440989,11.58679871,82.54791526,5.4,,5.6,49,,1,0
5,-24.74750494,11.88690495,92.03131863,4.3,,3.2,52,,1,0
6,-12.92049754,11.8270074,100.7269038,3.6,,2.1,54,,1,0
7,-1.428714715,11.49178282,109.4833324,3.4,,1.7,52,,1,7.8
8,9.429736227,10.85845094,118.9742982,4.4,,2.3,47,,1,52.6
9,19.25968409,9.82994786,129.8485667,5.7,,3.3,41,,1,83.8
10,27.50267845,8.242994358,142.7298318,7.3,,4.3,42,,1,110.9
11,33.41272143,5.91004298,157.9848967,7.4,,6.2,40,,2,118.1
12,36.18692386,2.77420244,175.2143723,7.7,,6.3,40,,1,127.4
13,35.33436377,-0.852560093,192.9499064,8.1,,5.6,39,,2,124.9
14,31.01520359,-4.31916018,209.384033,7.7,,7.2,38,,2,92.1
15,23.92095218,-7.094251417,223.5275613,7.8,,6.3,39,,2,88
16,14.86012183,-9.06083034,235.4078308,7.5,,4.8,42,,2,36.2
17,4.49507518,-10.36504665,245.5594426,6.5,,5.4,45,,1,2.3
18,-6.698686114,-11.19376129,254.6294342,5.5,,3.4,47,,1,0
19,-18.37974611,-11.68106,263.2684624,4.8,,2.4,51,,1,0
20,-30.27061489,-11.89086878,272.2033763,4.4,,2,54,,1,0
21,-42.07455128,-11.80393639,282.4664196,3.7,,2.1,58,,1,0
22,-53.32505099,-11.25049971,295.9318701,3.3,,2.7,59,,1,0
23,-62.98818311,-9.663132119,316.4539302,2.8,,1.7,61,,1,0
0,-68.82279966,-5.834616552,349.2463707,2.6,,1.5,62,,1,0
1,-66.99142868,1.831370982,27.81383641,1.7,,1.6,66,,1,0
2,-59.03613062,7.95529806,54.66809252,1.9,,1.5,63,,1,0
3,-48.40831524,10.62781537,71.22248032,1.5,,0,63,,1,0
4,-36.80710233,11.60121291,82.83647992,0,,0.2,70,,1,0
5,-24.91768066,11.88942167,92.28823257,0.5,,0.8,61,,1,0
6,-13.09640692,11.82127374,100.9617963,0.9,,0.8,49,,1,0
7,-1.616910829,11.4794961,109.7022823,1.1,,0.4,47,,1,6.8
8,9.223505402,10.84041623,119.1789739,2,,1.9,41,,1,53.8
9,19.03053829,9.807032884,130.0343869,3.7,,3.1,34,,1,94.7
10,27.2480109,8.217472617,142.8828645,5.1,,3.4,32,,1,124.8
11,33.13537905,5.887368146,158.0806156,7.3,,2.4,29,,1,139.3
12,35.89844432,2.763065274,175.226895,7.9,,4.4,26,,1,143
13,35.05266392,-0.845780399,192.8728227,8.8,,4.5,26,,1,136.1
14,30.75543771,-4.297226215,209.2373582,10.1,,3.7,25,,1,116.3
15,23.68932514,-7.066112563,223.3392881,10.3,,3.9,27,,1,81.2
16,14.65543884,-9.033886309,235.1973488,10.3,,2.7,28,,1,34.6
17,4.312623607,-10.34281523,245.3350964,8.8,,2.9,44,,1,1.7
18,-6.864807385,-11.17743099,254.3917058,7.3,,1.8,51,,1,0
19,-18.53600911,-11.67120172,263.0125965,5.7,,0.2,58,,1,0
20,-30.42455819,-11.88854909,271.9204237,5.5,,0.3,60,,1,0
21,-42.236264,-11.81170581,282.1438805,4.3,,0,67,,1,0
22,-53.50996654,-11.27370254,295.5599581,3.1,,0.1,73,,1,0
23,-63.2191414,-9.709174854,316.071169,3.3,,1.3,71,,1,0
0,-69.10088927,-5.881747871,349.087351,2.9,,0.7,74,,1,0
1,-67.2578155,1.843073764,28.06629397,2,,0.5,80,,1,0
2,-59.25346705,8.00434845,55.02420877,2.1,,0.2,81,,1,0
3,-48.59399461,10.65947245,71.5465744,1.4,,0.4,86,,1,0
4,-36.97898422,11.61501038,83.11899172,1.2,,0.1,89,,1,0
5,-25.0873585,11.89162572,92.53936727,1.3,,0.6,89,,1,0
6,-13.27189277,11.81546573,101.1909905,1.5,,0.6,90,,1,0
7,-1.804543723,11.46734905,109.9154184,1.6,,0.8,88,,1,5.3
8,9.018203122,10.82274684,119.3775551,3.5,,1,79,,1,41.2
9,18.80294715,9.784744027,130.2137656,6.4,,1,68,,1,88.2
10,26.99580952,8.19286237,143.0293014,9.4,,1.9,54,,1,109.3
11,32.86162765,5.865818131,158.1702616,11.2,,1.8,52,,1,120.2
12,35.61463103,2.75300338,175.2349352,12.3,,2.3,54,,1,116.9
13,34.77632999,-0.838301038,192.7934882,13.9,,1.3,51,,1,110.3
14,30.50130065,-4.275029343,209.0903273,14.2,,1.3,48,,1,90.4
15,23.46334665,-7.037954002,223.1518064,14.2,,1.1,44,,2,59.5
16,14.45636534,-9.006981303,234.9882457,14.2,,0.9,45,,3,11.6
17,4.135772751,-10.32059259,245.1124186,13.7,,0.5,47,,3,2.4
18,-7.025271999,-11.16104475,254.1557874,12,,0.7,63,,3,0
19,-18.68647601,-11.66120401,262.75858,11.7,,0.8,66,,4,0
20,-30.57246315,-11.88598713,271.6391986,11.3,,0.9,69,,4,0
21,-42.39157654,-11.8191134,281.8225198,10.4,,0.2,74,,4,0
22,-53.68804697,-11.29647043,295.1873989,10.3,,0.5,75,,4,0
23,-63.4431816,-9.755134628,315.6827094,10.1,,0.4,77,,4,0
0,-69.37339113,-5.93020953,348.9174624,10.6,,0.5,73,,4,0
1,-67.52048532,1.85290581,28.31151991,9.9,,1,76,,4,0
2,-59.46838507,8.052100247,55.37354309,10.1,,0.4,68,,4,0
3,-48.77824492,10.69014015,71.86407681,10,,0.4,67,,4,0
4,-37.15004046,11.62820446,83.39533331,8.6,,0.8,77,,3,0
5,-25.25650709,11.89353337,92.78463429,9.2,,0.3,73,,4,0
6,-13.44690684,11.80960025,101.4144171,9.6,,1,73,,3,0
7,-1.99154829,11.45535855,110.122688,9.2,,0.7,75,,4,1.9
8,8.813910531,10.80545882,119.570009,9.9,,1,73,,3,13.3
9,18.577005,9.763094466,130.3866971,11.7,,0,60,,3,23
10,26.74617514,8.169170143,143.1691712,13.2,,1,54,,4,27.8
11,32.59156421,5.845389073,158.2538936,13.2,,1.8,55,,4,39.7
12,35.33556912,2.744004904,175.2385546,14.3,,0.7,46,,4,39.8
13,34.50543649,-0.830132631,192.7119436,15.1,,1.1,40,,4,39.7
14,30.25286106,-4.252575423,208.942967,16,,1.4,40,,4,43.9
15,23.24308009,-7.009780972,222.9651471,16.5,,1.7,46,,3,31.9
16,14.26295746,-8.980122628,234.7805667,16.3,,2.7,56,,3,6.8
17,3.964569671,-10.29838779,244.8914722,16,,1.5,56,,4,0.2
18,-7.180042508,-11.14461218,253.9217624,15.4,,0.4,59,,3,0
19,-18.83111834,-11.65107583,262.5065219,15,,0,63,,2,0
20,-30.71430787,-11.88318953,271.3598466,14.1,,0.9,66,,4,0
21,-42.54046762,-11.82615975,281.5025399,13.6,,0.7,70,,2,0
22,-53.85925612,-11.3187885,294.8144728,13.2,,1.4,72,,3,0
23,-63.66022192,-9.800965794,315.2888131,13.1,,0.7,74,,4,0
0,-69.64020123,-5.979979316,348.7365054,12.3,,1.4,79,,2,0
1,-67.7794009,1.860800337,28.54913035,12,,1.4,84,,3,0
2,-59.68088303,8.098517862,55.71582689,12.1,,1.6,85,,4,0
3,-48.96106302,10.71982001,72.1748195,12,,1.6,88,,4,0
4,-37.32025425,11.64080878,83.66538979,12.2,,1.7,92,,4,0
5,-25.42509336,11.89516088,93.02394773,12.1,,1.6,95,,3,0
6,-13.62139935,11.80369401,101.6320095,11.9,,1,98,,3,0
7,-2.177858242,11.44354111,110.3240416,11.8,,1.3,98,,2,1.4
8,8.610709408,10.78856765,119.7563062,12.4,,0.1,100,,3,14.6
9,18.35280606,9.742096648,130.5531789,14.5,,1.9,91,,2,49
10,26.4992077,8.14640164,143.3025055,14.7,,3.8,83,,2,82.9
11,32.32528414,5.826076449,158.3315718,16.3,,3.2,57,,1,117.5
12,35.06134179,2.736057643,175.2378162,17,,3.7,43,,1,116.3
13,34.24005569,-0.821286098,192.6282315,16.8,,5.8,43,,1,105.1
14,30.01018495,-4.229870739,208.7953063,17,,4.8,48,,1,88.1
15,23.02858582,-6.981599128,222.7793437,16.9,,4.4,51,,1,59.5
16,14.07526791,-8.953317917,234.5743592,16.2,,4.2,54,,1,21.9
17,3.799057757,-10.27621015,244.6723217,15.4,,3.8,59,,1,1.4
18,-7.329085411,-11.12814317,253.6897153,14.3,,2.6,60,,1,0
19,-18.96991187,-11.64082646,262.2565322,12.7,,2.2,66,,1,0
20,-30.85007523,-11.88016336,271.0825148,12,,1.2,69,,1,0
21,-42.68292139,-11.83284616,281.1841462,10.9,,0.2,75,,1,0
22,-54.02356409,-11.3406427,294.4414691,10.9,,0.6,79,,1,0
23,-63.87018611,-9.846622018,314.8897662,9.7,,0.3,87,,1,0
0,-69.90121622,-6.031030113,348.5442985,9,,1.4,91,,1,0
1,-68.0345249,1.866691319,28.77873737,8.4,,0,93,,1,0
2,-59.89095864,8.143566262,56.05079235,8.4,,0.6,94,,1,0
3,-49.14244436,10.74851428,72.47863676,7.7,,0.6,97,,1,0
4,-37.48960709,11.65283727,83.92904874,6.9,,0.8,100,,1,0
5,-25.59308254,11.89652454,93.2572242,6.4,,0.1,100,,1,0
6,-13.79531904,11.7977635,101.8437037,7,,0.7,100,,1,0
7,-2.363406174,11.43191287,110.5194326,8.8,,2.1,56,,1,4.3
8,8.408682092,10.77208827,119.9364202,9.1,,2.4,46,,1,44.1
9,18.13044438,9.721762288,130.7132115,10.1,,3.9,33,,1,79.2
10,26.25500614,8.124561761,143.4293382,10.9,,3.8,32,,1,116.1
11,32.06288124,5.807875104,158.4033579,11.4,,4.3,30,,1,136.8
12,34.79203031,2.729149063,175.232784,11.6,,5.1,23,,1,140.2
13,33.98025766,-0.811772644,192.5423962,11.8,,5,24,,1,132.2
14,29.77333568,-4.206921986,208.6473766,11.9,,3.6,24,,1,115.5
15,22.81992115,-6.953414525,222.5944315,11.6,,5,27,,1,84.5
16,13.89334603,-8.926575125,234.369672,10.8,,5,29,,1,38.2
17,3.63927677,-10.25406926,244.4550329,9.8,,3.7,29,,1,1.4
