hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
15,55.38143553,-10.69471975,252.5135944,29.5,,1.1,63,,4,49.9
16,43.67917768,-11.70225785,264.420088,30,,1.2,61,,4,26.5
17,31.7426874,-11.93649028,273.6726802,29.6,,2.2,65,,4,16.5
18,19.91471338,-11.82797402,281.9812981,28,,2.9,66,,4,6.6
19,8.44192781,-11.47278557,290.2397471,27.3,,2,70,,4,0.6
20,-2.414514421,-10.85644223,299.0749952,26.3,,1.3,75,,4,0
21,-12.31641871,-9.901904287,309.04078,26,,0.5,76,,4,0
22,-20.79786671,-8.481448,320.651391,25.9,,0.3,79,,4,0
23,-27.24222742,-6.44436071,334.2518515,25.2,,0.2,82,,4,0
0,-31.1250674,-3.882839984,349.636276,24.9,,0.5,81,,4,0
1,-31.57857217,-0.453504771,353.9658705,24.6,,1,81,,4,0
2,-28.68375971,2.894812462,21.88520567,24.1,,0.3,84,,4,0
3,-22.8803519,5.803407808,36.04870545,24.1,,0.5,86,,4,0
4,-14.85535622,8.024995684,48.18481968,23.5,,0.7,87,,4,0
5,-5.262262033,9.593094186,58.55138989,23.8,,1.5,86,,3,0.2
6,5.391771003,10.65403304,67.64367443,23.4,,0.7,88,,3,7.6
7,16.73865478,11.34688378,76.01131007,24.1,,0.8,85,,3,11.7
8,28.50175313,11.76309835,84.25419055,24.9,,1.7,80,,1,45.9
9,40.43688989,11.93513676,93.1675543,26.9,,0.8,74,,1,69.3
10,52.2413989,11.80450901,104.1569694,27.9,,1.5,67,,3,70.9
11,63.3128533,11.07145439,120.4789319,29,,1.3,64,,3,85.8
12,71.846066,8.533212701,150.3787011,30.5,,1.4,56,,3,87.9
13,73.13328367,1.287217674,162.0218601,30.5,,0.9,54,,3,105.6
14,65.96401351,-7.169270165,233.4022437,31.3,,1.9,55,,3,89.3
15,55.29788133,-10.66613218,252.2376686,31,,3.1,54,,3,76
16,43.60594598,-11.69193535,264.1962307,31.1,,2.5,56,,2,58.9
17,31.67024204,-11.93570395,273.4818495,31.4,,1.9,54,,3,30.8
18,19.83725512,-11.83298691,281.8111436,30.4,,2.6,61,,3,13.6
19,8.355132947,-11.48212218,290.0829126,29.7,,2.3,63,,3,4.3
20,-2.514412427,-10.86954537,298.927801,27.7,,3.3,67,,3,0
21,-12.43284216,-9.918429732,308.9032292,26,,1.8,73,,3,0
22,-20.93341089,-8.500568728,320.5282803,25.1,,1.6,74,,2,0
23,-27.39725203,-6.46384114,334.1539028,24.3,,0.7,78,,1,0
0,-31.30212057,-3.904868546,349.5789581,23.6,,0.2,82,,2,0
1,-31.76222461,-0.460104038,353.9714599,24,,1,82,,1,0
2,-28.86350569,2.898718924,21.92853199,22.6,,0,89,,1,0
3,-23.0487862,5.814719491,36.12837294,22.3,,0,92,,2,0
4,-15.00963621,8.039149988,48.28804806,22.2,,0.1,93,,3,0
5,-5.402786723,9.606849485,58.67024135,23.4,,0.5,88,,3,0.5
6,5.262965942,10.66575266,67.77523934,24.8,,0.8,83,,3,7.1
7,16.61874862,11.35578268,76.15661125,26.2,,2.1,76,,1,26.4
8,28.38726427,11.76851565,84.41759411,27.7,,2,72,,1,54.8
9,40.32316178,11.93589751,93.35695708,29.3,,2.6,67,,1,72.9
10,52.12117497,11.79801319,104.3835218,31,,3.3,62,,2,94.1
11,63.17336768,11.05219271,120.7445005,32,,3.2,54,,2,97.3
12,71.67157572,8.49820804,150.5623362,33.4,,2.3,50,,3,100.2
13,72.96269602,1.291120299,162.2557551,33.2,,3.8,51,,3,82.3
14,65.84524198,-7.117454039,233.0589347,33.1,,3.9,54,,3,56.9
15,55.2084764,-10.63676558,251.9560796,32.6,,3.8,55,,4,34
16,43.52731803,-11.68115837,263.9670783,32.1,,3.6,58,,4,19.3
17,31.59257926,-11.93473878,273.2863085,27.7,0.1,4.5,80,,4,21.6
18,19.75457622,-11.83800304,281.6367816,28.3,0,2.6,78,,4,10.4
19,8.262985626,-11.4915906,289.9222934,28.3,,4,79,,4,1.7
20,-2.619892324,-10.88287795,298.7772343,28.1,,3,78,,4,0
21,-12.55514614,-9.93525382,308.7628181,27.7,,2.4,80,,3,0
22,-21.07515375,-8.520007603,320.4030864,27.6,,3.2,79,,3,0
23,-27.55871096,-6.483557212,334.0551117,27.5,,3.5,78,,3,0
0,-31.48555374,-3.926842785,349.5226392,27.6,,3.1,76,,3,0
1,-31.95183996,-0.466286218,353.9740564,27.4,,4.3,75,,4,0
2,-29.0484423,2.903397657,21.97644113,27.5,,4.6,73,,3,0
3,-23.22149792,5.826944382,36.21351087,27.4,,4.2,73,,3,0
4,-15.16734342,8.054154497,48.39710396,27.6,,3.6,71,,4,0
5,-5.546048382,9.621295043,58.79504808,27.5,0,4.9,72,,4,0
6,5.131932444,10.67798083,67.9128785,27.4,0,3.7,71,,4,2.2
7,16.4969423,11.36500985,76.30823299,27.3,0,5.4,72,,4,6.5
8,28.27101562,11.77407332,84.58779496,26.1,0.4,6,78,,4,21.3
9,40.20758632,11.93657071,93.55397581,26.5,0.1,5.5,78,,4,29.3
10,51.99868309,11.79109677,104.6189618,27.4,0,6.1,75,,4,34.4
11,63.03064379,11.0319607,121.0204828,27.4,0.1,6.1,77,,4,46.7
12,71.49214243,8.461498646,150.7564821,28.9,0.1,5.1,73,,4,54.8
13,72.78536766,1.29322523,162.483903,29.9,,4.9,67,,4,53.8
14,65.71980698,-7.065560687,232.7122391,30.4,,5.3,66,,4,55.4
15,55.11316456,-10.60664242,251.6691167,31.1,,5.6,63,,4,37.4
16,43.44324213,-11.66992242,263.7328137,30.9,,6.7,64,,4,23.8
17,31.50965792,-11.93358422,273.0861884,29.9,0,5.2,67,,4,21.9
18,19.66664745,-11.84301047,281.4583148,30,,4.6,67,,4,9.8
19,8.165468897,-11.50117855,289.7579751,29.3,,5.5,69,,4,1.6
20,-2.730958726,-10.89642762,298.6233685,28.1,,4.6,74,,4,0
21,-12.68332316,-9.952364437,308.6196106,28.1,,4,74,,4,0
22,-21.22307622,-8.539753053,320.2758676,28.1,,3.9,73,,4,0
23,-27.72657394,-6.50349772,333.9555368,28.2,,3.3,72,,4,0
0,-31.67532222,-3.948748288,349.4673858,28,,3.4,73,,4,0
1,-32.14735868,-0.472036456,353.973584,24.7,0.6,2.6,97,,4,0
2,-29.23849515,2.908863534,22.02900467,24.4,0.9,1.8,100,,4,0
3,-23.39840319,5.840091956,36.30417098,24.3,0.7,0,100,,4,0
4,-15.32839206,8.070011131,48.51201426,24.2,1.4,1.5,100,,4,0
5,-5.691965406,9.636426653,58.92581466,24.2,2.8,1.1,100,,4,0
6,4.998743935,10.69070934,68.05657795,23.8,2.8,0.8,100,,4,0.6
7,16.37329853,11.3745546,76.46614458,24,0.9,1.4,100,,4,5.6
8,28.15305725,11.77975871,84.76474385,24.4,1.6,1.2,100,,4,10.5
9,40.09019916,11.93714191,93.75853425,24.5,0.6,2.4,100,,4,18.3
10,51.87394333,11.78374417,104.8631617,24.9,0.1,2.7,100,,4,15.3
11,62.88469163,11.0107483,121.3066364,24.8,0.2,3.3,100,,4,15.9
12,71.307802,8.423110367,150.9607859,25.4,0,3,97,,4,19.5
13,72.60135021,1.293548215,162.7060026,25.9,0.2,2.6,95,,4,14.1
14,65.58768008,-7.01367013,232.3626468,26.1,0.8,2.7,96,,4,22.9
15,55.01189342,-10.57578667,251.3770729,26.1,0,2.9,87,,4,18
16,43.35366966,-11.65822376,263.4936227,27.1,,3.5,83,,4,16.2
17,31.42143969,-11.93222997,272.8816219,26.1,0,2.3,87,,4,10.1
18,19.57344234,-11.84799735,281.2758471,26.6,,2.7,86,,4,15.3
19,8.062568561,-11.51087378,289.5900434,26.7,,2.3,84,,2,0
20,-2.847613514,-10.91018208,298.4662767,25.9,,1.7,86,,3,0
21,-12.81736305,-9.969749537,308.4736706,25.6,,3.2,89,,3,0
22,-21.37715671,-8.55979366,320.1466812,24.9,,1.8,92,,3,0
23,-27.9008084,-6.52365169,333.8552354,24.7,,1.3,93,,3,0
0,-31.87137926,-3.970570859,349.4132629,24.6,,2.1,94,,3,0
1,-32.3487193,-0.477340035,353.9699675,24.6,,2,95,,3,0
2,-29.43358802,2.915131274,22.08629357,24.3,,0.3,96,,3,0
3,-23.57941669,5.854171327,36.40040366,24.5,,1.5,98,,4,0
4,-15.49269543,8.08672126,48.63280391,24.5,,1.8,97,,4,0
5,-5.840455939,9.652239495,59.06254334,24.5,,1.4,96,,4,0.5
6,4.863473511,10.70392945,68.20632125,24.6,,1.6,95,,4,9
7,16.24787919,11.38440568,76.63031275,25.1,,2,92,,4,11.3
8,28.03343793,11.78555874,84.94838878,25.5,,0.8,85,,4,12.3
9,39.97103423,11.9375963,93.97055294,26,,0.9,82,,4,12.2
10,51.74697382,11.77593958,105.1159897,26.1,,1.1,84,,4,19.2
11,62.73551951,10.98854569,121.6027132,26.8,,0.6,80,,4,38.5
12,71.11858962,8.383070117,151.174888,28.2,,1.6,73,,4,72.9
13,72.41069858,1.292108956,162.9217854,29.5,,1.2,69,,4,72.9
14,65.44883836,-6.961860217,232.0106418,30,,1,66,,3,79.9
15,54.90461458,-10.54422378,251.0802439,30.8,,1.1,64,,2,66.6
16,43.25855522,-11.64605936,263.2496937,30.9,,2.7,64,,2,56.1
17,31.32788921,-11.93066601,272.6727438,30.7,,1.9,63,,2,29.8
18,19.47493729,-11.85295192,281.0894832,30.5,,0.9,69,,1,10.2
19,7.954273254,-11.52066403,289.4185844,28,,1.3,77,,2,1.3
20,-2.969855769,-10.92412902,298.3060318,26.5,,1,81,,3,0
21,-12.95725292,-9.987397155,308.3250608,26.3,,0.5,81,,3,0
22,-21.5373711,-8.580118173,320.0155834,25.6,,0.5,85,,1,0
23,-28.0813795,-6.5440084,333.7542635,25.4,,0.5,85,,3,0
0,-32.07367603,-3.99229653,349.3603349,25.3,,0.5,84,,3,0
1,-32.55585841,-0.482182386,353.9631316,25,,0.2,87,,3,0
2,-29.63364298,2.922215432,22.14837807,24.8,,0.4,90,,3,0
3,-23.76445175,5.869191234,36.50225786,24.9,,0,91,,4,0
4,-15.66016606,8.104285686,48.75949579,25.1,,0.3,91,,4,0
5,-5.991437931,9.66872813,59.20523404,25.2,,0.8,90,,4,0
6,4.72619388,10.71763181,68.36208945,25.4,,0.8,90,,4,1.8
7,16.12074523,11.39455135,76.80070161,25.7,,0.5,90,,4,12.5
8,27.9122051,11.79145987,85.13867497,26.8,,1.5,85,,4,24.3
9,39.85012378,11.93791868,94.18994928,27.6,,1.3,82,,4,26
10,51.61779076,11.76766698,105.3773099,28.1,,0.5,79,,4,53.9
11,62.58313409,10.96534333,121.90846,29.2,,1.2,75,,4,63.6
12,70.92453997,8.341405883,151.3984231,29.9,,2.1,68,,3,75.5
13,72.21347084,1.288930865,163.131015,31.2,,1,62,,3,82.7
14,65.30326447,-6.910206363,231.656701,31.5,,1.2,62,,3,75.1
15,54.79128385,-10.51198062,250.7789275,33.4,,1.5,57,,3,81.9
16,43.15785684,-11.63342701,263.0012174,33.2,,1.5,55,,3,47
17,31.2289742,-11.92888264,272.4596903,31.1,,2.1,65,,3,13.6
18,19.37111166,-11.85786254,280.8993289,30.5,,2.3,65,,3,8.9
19,7.840574519,-11.53053714,289.2436844,30,,1.3,67,,3,0.8
20,-3.097681714,-10.93825623,298.1427065,28.7,,1.5,70,,3,0
21,-13.10297714,-10.00529543,308.1738432,27.6,,2.4,79,,3,0
22,-21.70369266,-8.60071552,319.882629,27,,1.7,84,,4,0
23,-28.26825004,-6.564557382,333.652676,26.7,,0.2,84,,4,0
0,-32.28216161,-4.013911571,349.3086652,26.8,,0,83,,3,0
1,-32.76871071,-0.486549096,353.9530021,26.7,,1.4,82,,4,0
2,-29.83858033,2.930130378,22.21532762,26.4,,0.5,84,,2,0
3,-23.95342032,5.885160011,36.60978106,26.6,0,1.3,84,,4,0
4,-15.8307157,8.122704624,48.89211071,25.9,0,2.2,87,,4,0
5,-6.144829201,9.685886495,59.35388424,25,0,1.7,95,,4,0
6,4.586977305,10.73180651,68.52386107,24.8,0,1.7,98,,4,0.1
7,15.99195667,11.40497937,76.9772727,25.1,0,2.3,97,,4,1.1
8,27.78940481,11.79744813,85.33554489,25.3,0.2,2.2,96,,4,2.3
9,39.72749832,11.93809351,94.41663753,25.8,0.4,1.8,93,,4,7.1
10,51.48640851,11.75891019,105.6469824,26.1,,2.4,93,,4,12.9
11,62.42754054,10.94113204,122.2236186,25.7,0.1,1,96,,4,19.1
12,70.72568726,8.298146717,151.6310213,26.6,0.2,2.2,88,,4,8.5
13,72.00972807,1.284040812,163.3334864,26.3,0,2.1,91,,4,18.6
14,65.15094676,-6.858781311,231.3012926,27,0,2.4,86,,4,11.2
15,54.6718614,-10.47908536,250.4734229,27.3,,1,85,,4,8.6
16,43.05153607,-11.62032533,262.7483863,27.3,,1.4,85,,4,7.3
17,31.12466559,-11.92687049,272.2425986,27.4,,1.3,85,,4,5.8
18,19.26194789,-11.8627177,280.7054903,27.6,,1.1,84,,4,1.7
19,7.721466896,-11.54048099,289.06543,27.7,,1.8,82,,4,1.1
20,-3.231084648,-10.95255154,297.9763731,27.5,,0.7,83,,4,0
21,-13.25451724,-10.02343259,308.0200791,27,,0.5,85,,3,0
22,-21.87609206,-8.621574818,319.7478716,26.7,,0.2,87,,3,0
23,-28.4613805,-6.585288447,333.5505261,26.6,,0,88,,4,0
0,-32.49678301,-4.035402508,349.2583161,26.3,0.2,0.3,91,,4,0
1,-32.98720894,-0.490425924,353.9395051,25.9,0,0,95,,4,0
2,-30.04831865,2.93889029,22.2872108,26,,0.5,95,,4,0
3,-24.14623307,5.902085575,36.72301913,26,,0.1,93,,4,0
4,-16.00425538,8.141977691,49.03066727,26.1,0,0.7,92,,4,0
5,-6.300547494,9.703707886,59.50848897,25.9,0,0.1,95,,4,0
6,4.445895543,10.74644304,68.69161209,25.6,3.9,0.7,98,,4,1.1
7,15.86157254,11.41567699,77.15998491,25.7,1.7,0.7,98,,4,1.7
8,27.66508171,11.80350917,85.53893825,25.8,0,1.4,97,,4,7.5
9,39.60318667,11.93810497,94.65052883,26.3,0.2,2,97,,4,13.6
10,51.3528396,11.74965293,105.9248636,26.8,,1.9,92,,4,14.9
11,62.26874266,10.91590306,122.5479262,26.8,0,1.2,91,,4,9.1
12,70.5220654,8.25332274,151.8723095,26.6,0,1.7,94,,4,10.4
13,71.79953428,1.277468878,163.5290252,26.5,2.3,2.3,96,,4,22.3
14,64.99187936,-6.807654914,230.9448751,26.8,0,2.4,93,,4,24.8
15,54.54631194,-10.44556742,250.16403,26.7,1.7,2.6,95,,4,10.7
16,42.93955821,-11.60675374,262.4913947,26.6,0,2,94,,4,9.3
17,31.01493763,-11.92462057,272.0216076,26.7,0,1.4,95,,4,12.1
18,19.14743156,-11.86750607,280.5080744,26.2,0.2,2.3,94,,4,5
19,7.596947989,-11.55048357,288.8839077,26,3.3,0.8,95,,4,0.1
20,-3.370054884,-10.96700287,297.8071034,26.2,0,1,95,,4,0
21,-13.4118519,-10.04179702,307.8638287,26.2,,0.5,93,,4,0
22,-22.05453729,-8.64268539,319.6113637,26.2,,1.1,94,,3,0
23,-28.66072898,-6.606191687,333.4478658,26,0,0.7,93,,4,0
0,-32.71748511,-4.056756133,349.2093487,25.9,0.7,1.3,95,,4,0
1,-33.21128392,-0.493798809,353.9225674,25.6,0.2,1.1,97,,4,0
2,-30.26277479,2.948509128,22.36409531,25.6,3.5,2.9,97,,4,0
3,-24.34279939,5.9199754,36.84201627,25.9,1.6,4.2,94,,4,0
4,-16.18069552,8.162103878,49.17518181,25.8,,3.2,94,,4,0
5,-6.458510554,9.722184963,59.66904073,25.9,,2.9,92,,4,0
6,4.303019783,10.76153034,68.86531588,25.7,1,2.5,93,,4,0
7,15.72965079,11.42663101,77.34879453,25.2,20.5,2.3,98,,4,1
8,27.53927902,11.80962823,85.74879204,25.4,5.4,1.7,96,,4,0.9
9,39.47721596,11.93793694,94.89153125,25.4,12.1,2.6,97,,4,0.1
10,51.2170948,11.73987884,106.2108058,25.2,23.3,3,98,,4,3.2
11,62.10674295,10.88964815,122.8811159,24.8,7.1,2.1,96,,4,14.1
12,70.31370809,8.206965138,152.1219122,25.4,1.1,0.9,94,,4,11.7
13,71.5829562,1.269248108,163.717487,26,0.2,0.6,92,,4,4.1
14,64.82606226,-6.756893939,230.5878953,25.6,5.2,0.5,94,,4,12.8
15,54.41460491,-10.41145735,249.8510487,26.2,2.1,1.8,94,,4,34
16,42.82189237,-11.59271255,262.2304379,27.8,,3,87,,4,14.9
17,30.89976805,-11.92212432,271.7968564,27.1,0,1.9,89,,4,9.9
18,19.02755152,-11.87221653,280.3071885,26.5,0.9,1.4,92,,4,8.9
19,7.467018547,-11.56053297,288.6992041,26.4,0.3,0.7,92,,3,1.8
20,-3.514579694,-10.98159824,297.6349688,26.3,,0,92,,4,0
21,-13.57495691,-10.06037722,307.7051512,26.1,,0.8,93,,4,0
22,-22.23899368,-8.664036775,319.473156,25.9,1.5,0.6,95,,4,0
23,-28.86625118,-6.627257495,333.3447453,25.5,17,3,99,,4,0
0,-32.9442107,-4.07795952,349.1618229,25.3,5,1,97,,4,0
1,-33.44086458,-0.496653883,353.9021168,25.3,0.6,0.8,97,,4,0
2,-30.48186395,2.959000628,22.4460478,25.3,0.4,0.5,97,,4,0
3,-24.54302746,5.938836495,36.96681491,25.3,,0.4,96,,4,0
4,-16.35994591,8.183081544,49.32566834,25.1,,0.3,94,,3,0
5,-6.618636181,9.741309734,59.83552944,24.8,,0.6,96,,3,0.1
6,4.158420587,10.77705677,69.04494317,24.6,,0.5,95,,4,3.6
7,15.59624832,11.43782773,77.5436552,25.6,,0.6,94,,2,21.1
8,27.41203851,11.8157902,85.9650405,25.8,,0.9,92,,3,31.1
9,39.3496116,11.93757308,95.1395498,27.9,,0.6,83,,3,50.1
10,51.07918318,11.72957158,106.504658,28.1,,1.6,82,,4,32.1
11,61.94154279,10.86235962,123.2229166,28.9,0,1.6,80,,4,78.8
12,70.10064895,8.159106158,152.3794526,30.5,,2.4,73,,2,97.5
13,71.36006322,1.259414266,163.8987561,31.6,,1.7,69,,3,91.3
14,64.65350131,-6.706561903,230.2307874,32.7,,1.3,65,,3,63.9
15,54.2767146,-10.37678671,249.5347783,32.3,,3.8,74,,3,49.8
16,42.69851168,-11.57820292,261.9657124,31.5,,3.7,72,,3,39.9
17,30.77913811,-11.91937358,271.5684855,31.8,,3.1,72,,3,26.7
18,18.90229996,-11.87683815,280.10294,30.1,,3.2,80,,3,10.9
19,7.331682539,-11.57061742,288.5114052,28.4,,1.9,83,,3,1.7
20,-3.664643241,-10.99632578,297.4600397,28,,0.5,84,,3,0
21,-13.74380507,-10.07916183,307.5441048,27.5,,0.1,85,,3,0
22,-22.42942381,-8.685618738,319.3332979,28.4,,2.5,86,,3,0
23,-29.07790038,-6.648476573,333.2412136,28.3,,1.1,83,,4,0
0,-33.17690042,-4.099000038,349.1157974,28,,2.8,85,,4,0
1,-33.67587791,-0.498977484,353.8780814,26.4,,2.5,93,,4,0
2,-30.70549963,2.970378277,22.53313388,26.1,0.1,1.2,93,,4,0
3,-24.74682425,5.958675383,37.09745563,26.4,0,1.9,93,,4,0
4,-16.54191586,8.204908392,49.48213847,26.3,0.7,1.2,94,,4,0
5,-6.780842301,9.761073554,60.00794241,26.3,0,1.2,95,,4,0
6,4.01216783,10.79301013,69.23046206,26.5,,1.5,93,,4,3.3
7,15.46142086,11.44925303,77.74451791,26.9,0,1.8,92,,4,3.1
8,27.28340047,11.82197961,86.18761514,24.9,6.3,4.6,96,,4,3.1
9,39.22039729,11.93699682,95.39448647,25.8,0.8,1.8,93,,4,6
10,50.93911211,11.71871482,106.806265,25.7,0,2.8,92,,4,16
11,61.77314253,10.83403042,123.5730537,26,0,1.3,90,,4,14
12,69.88292163,8.109779106,152.6445535,25.6,2.6,0.2,93,,4,20
13,71.13092723,1.248005593,164.0727444,26.2,0.3,2,92,,4,22.5
14,64.4742083,-6.656718922,229.8739719,26.4,0,2.3,92,,4,23.7
15,54.13262029,-10.34158802,249.2155163,27.1,0.6,1.8,90,,4,13.4
16,42.56939341,-11.56322688,261.6974149,26.4,14.2,2.1,95,,4,11
17,30.65303277,-11.91636064,271.3366353,26.7,0,2.4,93,,4,7.8
18,18.77167251,-11.88136026,279.8954366,27.1,0,3.8,82,,4,7.7
19,7.190947223,-11.58072528,288.3205973,26.5,,2.1,85,,4,0.6
20,-3.820226532,-11.01117375,297.2823863,26.2,,2.6,90,,4,0
21,-13.91836622,-10.09813969,307.3807464,26.2,,1,89,,4,0
22,-22.6257875,-8.707421283,319.1918371,26.3,,1.5,89,,4,0
23,-29.29562745,-6.669839949,333.1373175,26.5,,2.2,88,,3,0
0,-33.41549281,-4.119865364,349.0713297,26.6,,1.1,86,,3,0
1,-33.91624899,-0.500756171,353.8503905,26.4,,0.8,85,,4,0
2,-30.93359369,2.982655298,22.62541797,26,,1.2,89,,4,0
3,-24.95409561,5.979498077,37.23397707,25.6,,0.1,90,,4,0
4,-16.72651416,8.227581452,49.64460126,25.9,,0.7,88,,3,0
5,-6.945047037,9.781467122,60.18626424,25.7,,1.2,90,,3,0
6,3.864330633,10.80937767,69.42183798,25.6,,1.3,90,,3,3.1
7,15.32522295,11.46089232,77.95133101,25.9,,1.3,88,,4,10
8,27.15340364,11.82818069,86.41644474,26.4,,1.7,85,,4,28.8
9,39.08959506,11.93619141,95.65624023,27.3,,2.6,82,,4,44.2
10,50.7968874,11.70729234,107.1154686,28.4,,2.4,76,,3,44.6
11,61.60154161,10.80465421,123.9312492,29.2,,3.4,74,,4,49.9
12,69.66055994,8.05901833,152.9168378,29.4,,2.4,76,,4,27.8
13,70.89562251,1.235062575,164.2393902,29.5,,3.8,76,,3,39.2
14,64.28820092,-6.607421593,229.5178546,30.1,,4.4,74,,3,35.2
15,53.9823064,-10.30589453,248.8935585,30.9,,3.8,71,,2,32.7
16,42.43451906,-11.54778734,261.4257422,30.4,,3.6,71,,3,31.1
17,30.52144076,-11.9130783,271.1014468,30.2,,3.9,72,,2,26.7
18,18.63566833,-11.88577243,279.6847859,29.7,,4.5,72,,3,7.1
19,7.044823217,-11.59084511,288.1268659,29.1,,3.4,75,,3,1.4
20,-3.981307353,-11.02613057,297.1020775,28.2,,3.3,79,,2,0
21,-14.09860712,-10.11729977,307.2151317,28,,2.7,80,,3,0
22,-22.82804178,-8.729434665,319.0488198,27.6,,2.2,81,,2,0
23,-29.51938077,-6.691338987,333.0331024,27.4,,2.7,83,,2,0
0,-33.65992427,-4.140543503,349.0284755,27.3,,2.7,81,,3,0
1,-34.161901,-0.501976731,353.8189742,27.3,,2.7,80,,3,0
2,-31.16605637,2.995844632,22.72296326,27,,2.5,81,,3,0
3,-25.16474631,6.001310059,37.37641581,26.8,,2.9,82,,3,0
4,-16.91364925,8.251097068,49.81306326,26.9,,2.5,82,,4,0
5,-7.111168774,9.802480472,60.3704768,26.7,0,2.1,83,,4,0
6,3.714977305,10.82614608,69.61903362,26.8,,2.6,83,,4,2.9
7,15.18770792,11.47273062,78.16404017,27,,2.8,82,,4,6.5
8,27.02208528,11.83437736,86.65145536,27.3,,2.2,82,,4,21.1
9,38.95722526,11.93513998,95.92470705,28.3,,3.2,81,,4,34.3
10,50.65251329,11.69528803,107.4321067,28.9,,3.6,79,,4,42.3
11,61.42673872,10.77422543,124.2972221,29.3,,4.9,78,,4,73.7
12,69.43359794,8.006859221,153.1959301,30.9,,4.8,72,,3,69.6
13,70.65422566,1.220627721,164.398657,30.7,,5,73,,4,54.9
14,64.09550276,-6.558722898,229.1628251,31.3,,4.6,71,,4,30.9
15,53.82576258,-10.26974019,248.5691974,30.5,,5.6,74,,4,32.8
16,42.29387451,-11.53188806,261.1508913,29.9,,3.6,78,,4,30.1
17,30.38435471,-11.9095198,270.8630609,29.6,,3.4,80,,4,16.1
18,18.4942902,-11.89006452,279.4710954,29.4,,3.7,79,,3,9.6
19,6.893324566,-11.60096563,287.9302962,29.1,,3.7,80,,2,0.7
20,-4.147860221,-11.04118479,296.9191817,28.6,,4.3,82,,3,0
21,-14.28449147,-10.13663124,307.0473152,28.4,,3.2,82,,3,0
22,-23.03614086,-8.751649397,318.9042904,28.3,,2.6,82,,3,0
23,-29.74910626,-6.7129654,332.9286117,28.2,,2.9,83,,3,0
0,-33.91012906,-4.161022797,348.9872895,28.2,,3.9,82,,4,0
1,-34.41275526,-0.502626198,353.7837636,28.2,,4.2,82,,3,0
2,-31.40279634,3.00995892,22.82583163,27.8,0.1,3.4,84,,4,0
3,-25.37868009,6.024116253,37.52480629,27,1.3,3,89,,4,0
4,-17.10322921,8.275450881,49.98752829,27,0,2.3,88,,4,0
5,-7.279126231,9.824102974,60.56055918,26.5,0.2,0.7,90,,4,0
6,3.564175278,10.84330151,69.82200893,27.1,,2.1,87,,4,3.3
7,15.04892779,11.48475251,78.38258838,27.5,,3.8,87,,4,4.4
8,26.88948106,11.84055327,86.89257033,27.7,,4,86,,4,8.7
9,38.82330657,11.9338255,96.19977994,26.7,0,3.9,91,,4,5.9
10,50.50599255,11.68268599,107.7560138,24.4,2.7,3.7,93,,4,8.1
11,61.24873189,10.74273934,124.6706886,24.4,5.1,2.1,94,,4,20.9
12,69.20207008,7.95333819,153.4814565,25.6,0,1.3,89,,4,17.2
13,70.40681542,1.204745335,164.5505323,26.1,0,1.3,90,,4,10
14,63.89614329,-6.51067213,228.8092567,26.3,1.2,0.5,93,,4,14.6
15,53.66298383,-10.23315946,248.2427221,27.5,0.2,1.6,92,,4,43.7
16,42.14745016,-11.51553367,260.8730581,28.4,0,3.3,88,,4,40.5
17,30.24177123,-11.90567893,270.6216182,28.5,0,2.8,87,,3,13.2
18,18.34754455,-11.89422667,279.2544722,28.4,,3.1,84,,3,5.1
19,6.736468808,-11.61107575,287.7309725,27.9,,3.4,85,,3,0.4
20,-4.319856332,-11.05632514,296.7337662,27.2,,2.6,89,,4,0
21,-14.47597982,-10.15612349,306.8773497,26.9,0,2.5,90,,4,0
22,-23.25003609,-8.774056267,318.7582913,26.7,0,1.9,91,,4,0
23,-29.98474735,-6.734711262,332.8238869,26.4,0,1.3,92,,4,0
0,-34.1660393,-4.181291947,348.9478246,26.2,0,1.4,93,,4,0
1,-34.66873116,-0.502691866,353.7446908,26,0.2,1,94,,4,0
2,-31.64372068,3.025010482,22.93408353,26.3,0.1,1.4,93,,4,0
3,-25.59579968,6.047921004,37.67918073,25.5,0.1,2,95,,4,0
4,-17.29516187,8.300637811,50.16799748,25.2,0.2,1,95,,4,0
5,-7.448838538,9.84632333,60.75648761,25.3,1.7,0.7,95,,4,0
6,3.411991046,10.86082958,70.03072112,25.4,1.5,0.3,94,,4,1.4
7,14.90893327,11.49694222,78.60691595,25.5,,1,95,,4,14.8
8,26.75562509,11.84669182,87.13971026,26.6,,1.4,91,,4,18.1
9,38.68785601,11.93223091,96.48134894,27.4,,1.5,87,,4,28.2
10,50.35732656,11.66947055,108.0870212,28.1,,1.6,85,,4,27.9
11,61.06751865,10.7101921,125.0513624,28.9,,2.3,81,,4,52.9
12,68.96601131,7.898492657,153.7730458,29.8,,2.7,78,,4,60
13,70.15347262,1.187461313,164.6950258,30.5,,2.4,76,,3,88.9
14,63.69015778,-6.463314847,228.4575052,31.6,,3.6,70,,3,62.4
15,53.49397058,-10.1961872,247.9144177,31.3,,3.2,71,,3,39.3
16,41.99524098,-11.4987296,260.5924378,31.3,,3.3,73,,3,51.7
17,30.09369099,-11.90154998,270.3772592,30.2,,3.1,75,,3,23
18,18.19544163,-11.89824936,279.035023,29.8,,2.5,76,,3,11.4
19,6.574277031,-11.6211646,287.5289789,28.4,,2.7,82,,2,1.4
