바인딩시간,장비번호,장비날짜,장비시간,Pattern,Load,ACP,TT Cogen,Seq,TT117,TT102,TT105,TT109,TT112,TT123,TT120,TT101,TT201,TT301,TT302,TT Cold,TT Hot,TTA,PIT101,PIT_NG,PIT201,PIT301,P101_SP,P101_MF,P102_SP,P201_SP,P201_MF,P202_SP,P202_MF,P203_SP,P203_MF,P301_SP,P302_SP,P303_SP,P304_SP,H2_Leak,P101_MFC_SP,P101_MFC_MF,P102_MFC_SP,P102_MFC_MF,H2_Leak_2,Cogen,P301_MF,Stack_V,INV_V,INV_I,AC_V,Stack_I,AC_V_A,AC_V_B,AC_V_C,INV_Error,LS303_H,LS303_L,LS304_H,LS304_L,CVM,NC101,NC102,NC103,NC104,NC105,NC106,NC202,NC308,NC309,NC311,NC312,NC313,NC104_AB,NC303,NC307,Igniter,PWR_RLY,AC/DC,DC/DC,Stack_RV,S_TT101,S_TT102,S_TT109,S_TT117,S_TT120,S_TT123,S_TT301,S_TT302,S_FAN,S_PITNG,S_PIT101,S_PIT201,S_PIT301,S_OCV,S_Stack V,S_CVM,S_GRID,S_Inverter,S_Inv COMM,S_Igniter,S_Temp COM,S_NC303,S_H2Leak,S_STACK,S_P101,S_P102,S_P201,S_P202,S_P203,S_P301,S_P302,S_TTA,W_TT101,W_TT102,W_TT109,W_TT117,W_TT120,W_TT123,W_TT301,W_TT302,W_FAN,W_PITNG,W_PIT101,W_PIT201,W_PIT301,W_OCV,W_Stack V,W_CVM,W_GRID,W_Inverter,W_Inv COMM,W_Igniter,W_Temp COM,W_NC303,W_H2Leak,W_STACK,W_P101,W_P102,W_P201,W_P202,W_P203,W_P301,W_P302,W_TTA,LANSTATE,Conduct,RoomCon,W_Level_Con,W_Desulfur,W_CO,W_Backflow,W_P301_F_Cnt,S_Level_Con,S_Desulfur,S_CO,S_Backflow,S_P301_F_Cnt,S_P203OL
2.01903E+13,10959,2019-03-14,13:10:21,0,22,263,56.1,4090,326.7,666.5,1372,250.1,220.1,93.1,752.5,140.9,40.2,53.7,10,52,53.4,32.5,7.54,2.5,14.69,15.05,1.2,1.2,0.572,17.91,17.82,0.4,0.46,35,34.86,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.72,15.05,226,2.69,59.8,317.7,226,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:10:47,0,22,263,56.1,4090,326.9,666.3,1372,249.9,220.1,93.6,754.8,141.2,40.3,53.7,10,51.9,53.4,32.5,8.99,2.46,15.37,15.05,1.2,1.22,0.572,17.91,18.01,0.4,0.3,35,34.77,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.75,15.04,225.8,2.69,59.8,317.7,225.8,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:10:52,0,22,263,56.1,4090,326.9,666.5,1372,249.7,219.3,93.8,755,141.2,40.3,53.8,10,51.9,53.4,32.5,8.08,2.46,14.86,15.05,1.2,1.22,0.572,17.91,17.84,0.4,0.38,35,34.77,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.73,15.03,225.7,2.69,59.8,317.8,225.7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:10:57,0,22,264,56.1,4090,327,666.6,1372,250,219.2,93.8,754.5,141.2,40.2,53.7,10,51.9,53.4,32.5,11.3,2.48,16.1,15.05,1.2,1.24,0.572,17.91,17.53,0.4,0.37,35,34.79,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.49,18.78,15.02,225.5,2.69,59.8,317.4,225.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:02,0,22,263,56.1,4090,327.1,666.4,1372,249.8,220.4,94,756.5,141.4,40.2,53.8,10,51.9,53.4,32.6,8.15,2.46,14.92,15.05,1.2,1.21,0.572,17.91,18.28,0.4,0.39,35,34.89,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.73,15.04,225.6,2.69,59.6,317.2,225.6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:07,0,22,263,56.1,4090,327.1,666.6,1372,249.8,220.2,94.1,755.7,141.4,40.2,53.8,10,51.9,53.4,32.6,7.74,2.47,14.85,15.05,1.2,1.18,0.572,17.91,17.95,0.4,0.4,35,34.65,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.72,15.06,225.4,2.69,59.8,317,225.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:12,0,22,263,56.1,4090,327.2,666.7,1372,249.7,219.7,94.1,755,141.4,40.2,53.8,10,51.9,53.4,32.6,6.76,2.46,14.38,15.05,1.2,1.21,0.572,17.91,17.9,0.4,0.46,35,34.64,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.74,15.06,225.5,2.69,59.8,317.3,225.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:17,0,22,263,56,4090,327.3,666.8,1372,250.3,219.3,94.1,752.5,141.6,40.1,53.8,10,51.9,53.4,32.6,6.81,2.45,14.41,15.05,1.2,1.2,0.572,17.91,17.86,0.4,0.42,35,34.77,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.72,15.04,225.2,2.69,59.8,317.2,225.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:22,0,22,263,56,4090,327.3,666.8,1372,250.5,219.9,94.3,751.8,141.6,40.1,53.8,10,51.9,53.4,32.6,9.07,2.45,15.22,15.05,1.2,1.23,0.572,17.91,17.67,0.4,0.48,35,34.74,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.75,15.04,225.2,2.69,59.8,316.9,225.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:27,0,22,263,56,4090,327.3,666.8,1372,250.3,220.1,94.4,751.9,141.6,40.2,53.8,10,51.9,53.4,32.6,7.09,2.45,14.69,15.04,1.2,1.2,0.572,17.91,18.08,0.4,0.36,35,34.79,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.73,15.03,225.3,2.69,59.8,317,225.3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:32,0,22,263,56,4090,327.4,666.9,1372,250.3,219.6,94.5,750.4,141.6,40.2,53.8,10,51.9,53.5,32.6,6.78,2.45,14.43,15.04,1.2,1.2,0.572,17.91,18.05,0.4,0.45,35,34.74,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.74,15.02,225.2,2.69,59.8,317.1,225.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:37,0,22,265,56,4090,327.5,666.7,1372,250.2,219.2,94.7,750.3,141.5,40.2,53.8,10,51.9,53.5,32.6,9.52,2.45,15.53,15.05,1.2,1.19,0.572,17.91,18.02,0.4,0.43,35,34.71,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.49,18.78,15.03,225.2,2.69,59.8,317,225.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:42,0,22,264,56,4090,327.4,666.7,1372,250,219.2,94.7,751.9,141.6,40.2,53.8,10,51.9,53.4,32.6,7.61,2.45,14.85,15.05,1.2,1.24,0.572,17.91,17.82,0.4,0.36,35,34.79,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.47,18.75,15.03,225.2,2.69,59.8,316.6,225.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:47,0,22,263,56,4090,327.6,667,1372,249.8,220.2,94.7,751.4,141.8,40.2,53.8,10,51.9,53.5,32.6,6.97,2.43,14.66,15.05,1.2,1.19,0.572,17.91,18.17,0.4,0.14,35,35.04,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.75,15.04,225.4,2.69,59.8,316.7,225.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:53,0,22,264,56,4090,327.6,666.9,1372,250,220.3,94.8,751.3,141.6,40.2,53.8,10,51.9,53.5,32.6,10.54,2.42,16.29,15.05,1.2,1.22,0.572,17.91,18.41,0.4,0.48,35,34.85,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.49,18.76,15.02,225.6,2.69,59.5,317.6,225.6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:11:58,0,22,263,56,4090,327.7,666.7,1372,250.3,219.7,95,753.2,141.6,40.1,53.8,10,51.9,53.5,32.6,8.69,2.43,15.26,15.05,1.2,1.2,0.572,17.91,17.96,0.4,0.47,35,34.58,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.74,15.05,225.7,2.69,59.8,317.3,225.7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:12:03,0,22,263,56,4090,327.7,666.9,1372,250.4,218.9,95.2,753.1,141.6,40.1,53.8,10,51.8,53.5,32.6,8.39,2.44,15.12,15.05,1.2,1.2,0.572,17.91,17.73,0.4,0.48,35,34.84,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.45,18.73,15.04,225.4,2.69,59.8,317.3,225.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:12:08,0,22,264,56,4090,327.7,667,1372,250.3,219.6,95.1,752.7,141.8,40.1,53.8,10,51.9,53.5,32.6,7.75,2.4,14.91,15.05,1.2,1.22,0.572,17.91,18.5,0.4,0.34,35,34.95,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.47,18.74,15.03,225.7,2.69,59.8,317.3,225.7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:12:13,0,22,263,56,4090,327.8,667,1372,250.1,220.4,95.1,751.8,141.7,40.2,53.8,10,51.9,53.5,32.6,6.99,2.41,14.51,15.05,1.2,1.18,0.572,17.91,18.28,0.4,0.3,35,34.86,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.44,18.73,15.06,225.9,2.69,59.8,317.5,225.9,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,13:12:18,0,22,263,56,4090,327.8,666.9,1372,250.1,220,95.1,751.7,141.8,40.1,53.8,10,51.9,53.5,32.6,8.7,2.43,15.07,15.05,1.2,1.2,0.572,17.91,18.27,0.4,0.44,35,34.74,5,35,30,0,0,1.2,0,57.2,0,0,0,0,20.47,18.75,15.02,225.6,2.69,59.8,317.5,225.6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
